hotel,proveedor,fecha_inicio,fecha_fin,tipo_habitacion,tarifa_sencilla,tarifa_doble,tarifa_triple,tarifa_cuadruple,tarifa_primer_menor,tarifa_segundo_menor,tarifa_junior,habitaciones_disponibles,observaciones,estado
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-03-06,2026-03-08,Estándar,3643.0,2225.0,2040.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-03-13,2026-03-16,Estándar,3992.0,2443.0,2185.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-03-20,2026-03-22,Estándar,3643.0,2225.0,2040.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-04-09,2026-04-12,Estándar,4690.0,2879.0,2476.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-04-16,2026-04-19,Estándar,3643.0,2225.0,2040.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-04-23,2026-04-26,Estándar,3643.0,2225.0,2040.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-04-30,2026-05-03,Estándar,3992.0,2443.0,2185.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-05-08,2026-05-10,Estándar,3643.0,2225.0,2040.0,,819.0,,,,SUPLEMENTO OBLIGATORIO DIA DE LAS MADRES ADL $395 / MNRS $240,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-05-15,2026-05-17,Estándar,3643.0,2225.0,,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-07-16,2026-07-19,Estándar,3992.0,2443.0,2185.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-07-23,2026-07-26,Estándar,3992.0,2443.0,2185.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-07-30,2026-08-02,Estándar,3992.0,2443.0,2185.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-08-06,2026-08-09,Estándar,3992.0,2443.0,2185.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-08-13,2026-08-16,Estándar,3992.0,2443.0,2185.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-08-21,2026-08-23,Estándar,3992.0,2443.0,2185.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-11-13,2026-11-16,Estándar,3992.0,2443.0,2185.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-11-19,2026-11-22,Estándar,3992.0,2443.0,2185.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-12-17,2026-12-20,Estándar,4690.0,2879.0,2476.0,,819.0,,,,,Activo
EMPORIO IXTAPA / VISTA AL MAR,Para Compartir,2026-12-20,2026-12-22,Estándar,4690.0,2879.0,2476.0,,819.0,,,,,Activo
EMPORIO IXTAPA/ CAMA KING,Para Compartir,2026-06-26,2026-06-28,Estándar,3223.0,2015.0,,,819.0,,,,,Activo
FONTAN IXTAPA,Para Compartir,2026-02-13,2026-02-15,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-03-01,2026-03-03,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-03-06,2026-03-08,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-03-08,2026-03-10,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-03-13,2026-03-15,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-03-22,2026-03-24,Estándar,3005.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-03-27,2026-03-29,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-04-17,2026-04-19,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-04-19,2026-04-21,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-04-26,2026-04-28,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-05-03,2026-05-05,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-05-08,2026-05-10,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-05-10,2026-05-12,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-05-15,2026-05-17,Estándar,3396.0,2050.0,2000.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-05-17,2026-05-19,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-05-22,2026-05-24,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-05-24,2026-05-26,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-05-31,2026-06-02,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-06-05,2026-06-07,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-06-07,2026-06-09,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-06-12,2026-06-14,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-06-14,2026-06-16,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-06-19,2026-06-21,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-06-21,2026-06-23,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-06-26,2026-06-28,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-06-28,2026-06-30,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-07-03,2026-07-05,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-07-05,2026-07-07,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-07-10,2026-07-12,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-07-12,2026-07-14,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-07-17,2026-07-19,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-07-19,2026-07-21,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-07-24,2026-07-26,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-07-26,2026-07-28,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-07-31,2026-08-02,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-08-02,2026-08-04,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-08-09,2026-08-11,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-08-14,2026-08-16,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-08-16,2026-08-18,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-08-21,2026-08-23,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-08-23,2026-08-25,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-08-28,2026-08-30,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-08-30,2026-09-01,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-09-04,2026-09-06,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-09-11,2026-09-13,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-09-13,2026-09-15,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-09-18,2026-09-20,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-09-20,2026-09-22,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-09-25,2026-09-27,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-09-27,2026-09-29,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-10-02,2026-10-04,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-10-04,2026-10-06,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-10-09,2026-10-11,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-10-11,2026-10-13,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-10-16,2026-10-18,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-10-18,2026-10-20,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-10-23,2026-10-25,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-10-25,2026-10-27,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-10-30,2026-11-01,Estándar,3435.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-11-01,2026-11-03,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-11-06,2026-11-08,Estándar,3345.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-11-08,2026-11-10,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-11-13,2026-11-15,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-11-15,2026-11-17,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-11-20,2026-11-22,Estándar,3345.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-11-22,2026-11-24,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-11-27,2026-11-29,Estándar,3345.0,1875.0,1730.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-11-29,2026-12-01,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-12-04,2026-12-06,Estándar,3396.0,2050.0,2000.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-12-06,2026-12-08,Estándar,2731.0,1743.0,1665.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-12-11,2026-12-13,Estándar,3396.0,2050.0,2000.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-12-18,2026-12-20,Estándar,3396.0,2050.0,2000.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-12-20,2026-12-22,Estándar,3473.0,2137.0,2058.0,,490.0,,,,DESAYUNO AMERICANO A LA LLEGADA,Activo
FONTAN IXTAPA,Para Compartir,2026-12-23,2026-12-25,Estándar,4500.0,2545.0,2525.0,,490.0,,,,,Activo
FONTAN IXTAPA,Para Compartir,2026-12-27,2026-12-29,Estándar,5625.0,3181.0,3156.0,,490.0,,,,,Activo
Grand Oasis Cancun,Pre-compras 2026,2026-04-16,2026-04-19,Estandar,3733.0,2347.0,2231.0,,0.0,0.0,,3.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Grand Park Royal Puerto Vallarta,Pre-compras 2026,2026-09-27,2026-09-30,RUN OF THE HOUSE (ROH),3652.5,2608.75,2477.5,,699.0,0.0,,16.0,"Anticipo $2,500 MXN no reembolsable. Liquidar 32 días antes. Comisionable 14%.",Activo
Grand Park Royal Puerto Vallarta  ,Pre-compras 2026,2026-09-27,2026-09-30,RUN OF THE HOUSE (ROH),3652.5,2608.75,2477.5,,699,GRATIS,na,16.0,"Precompra - Anticipo $2,500 MXN no reembolsable",Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-02-15,2026-02-17,Estándar,4250.0,2125.0,2125.0,,0.0,,,,EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-03-20,2026-03-22,Estándar,4813.0,2406.0,2406.0,,0.0,,,,APLICA EARLY CHECK IN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-04-17,2026-04-19,Estándar,4938.0,2469.0,2469.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-05-15,2026-05-17,Estándar,5000.0,2500.0,2500.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-06-12,2026-06-14,Estándar,4625.0,2313.0,2313.0,,0.0,,,,APLICA EARLY CHECK IN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-06-19,2026-06-21,Estándar,4625.0,2313.0,2313.0,,0.0,,,,APLICA EARLY CHECK IN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-06-26,2026-06-28,Estándar,4625.0,2313.0,2313.0,,0.0,,,,APLICA EARLY CHECK IN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-08-21,2026-08-23,Estándar,5000.0,2500.0,2500.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-08-28,2026-08-30,Estándar,4813.0,2406.0,2406.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-09-04,2026-09-06,Estándar,4813.0,2406.0,2406.0,,399.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-09-11,2026-09-13,Estándar,4813.0,2406.0,2406.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-09-18,2026-09-20,Estándar,4813.0,2406.0,2406.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-09-25,2026-09-27,Estándar,4813.0,2406.0,2406.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-10-02,2026-10-04,Estándar,4938.0,2469.0,2469.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-10-09,2026-10-11,Estándar,4938.0,2469.0,2469.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-10-16,2026-10-18,Estándar,4938.0,2469.0,2469.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-10-23,2026-10-25,Estándar,4938.0,2469.0,2469.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-11-20,2026-11-22,Estándar,5063.0,2531.0,2531.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
HOLIDAY INN IXTAPA,Para Compartir,2026-12-18,2026-12-20,Estándar,5375.0,2688.0,2688.0,,0.0,,,,APLICA EARLY CHECK INN,Activo
